VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,5/1/2015 0:05,5/1/2015 0:16,N,1,-73.9598465,40.71385193,-73.95265198,40.67786026,1,2.98,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,5/1/2015 0:06,5/1/2015 0:17,N,1,-73.95527649,40.80465698,-73.94950867,40.82447052,1,1.61,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:04,5/1/2015 0:19,N,1,-73.95297241,40.8078804,-73.9078598,40.83720779,1,3.79,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,5/1/2015 0:06,5/1/2015 0:18,N,1,-73.89544678,40.74845886,-73.87368011,40.72825623,1,2.34,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,5/1/2015 0:05,5/1/2015 0:26,N,1,-73.94477844,40.81399155,-73.93857574,40.83802032,1,5.23,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,5/1/2015 0:04,5/1/2015 0:26,N,1,-73.95771027,40.72996521,-73.95070648,40.66963577,1,4.99,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,5/1/2015 0:04,5/1/2015 0:27,N,1,-73.95654297,40.71692657,-74.00099945,40.73158646,1,3.58,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,5/1/2015 0:05,5/1/2015 0:30,N,1,-73.96203613,40.71602631,-73.95986176,40.77068329,1,6.94,25,0.5,0.5,7.89,0,,0.3,34.19,1,1
2,5/1/2015 0:06,5/1/2015 0:40,N,1,-73.84468842,40.75828171,-74.01963043,40.63313293,5,17.58,50,0.5,0.5,15.39,0,,0.3,66.69,1,1
1,5/1/2015 0:06,5/1/2015 0:23,N,1,-73.95166779,40.72530365,-73.91911316,40.76577377,1,4.3,15.5,0.5,0.5,2,0,,0.3,18.8,1,1
1,5/1/2015 0:05,5/1/2015 0:12,N,5,-73.89031219,40.81879044,-73.90114594,40.8207283,1,0.8,0,0,0,0,0,,0,0,2,2
1,5/1/2015 0:05,5/1/2015 1:18,N,1,-73.98190308,40.5769577,-73.96115112,40.57930374,1,10.2,48.5,0.5,0.5,0,0,,0.3,49.8,2,1
1,5/1/2015 0:04,5/1/2015 0:27,N,1,-73.95676422,40.71295166,-73.96385193,40.77290726,1,6.6,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
1,5/1/2015 0:04,5/1/2015 0:09,N,1,-73.97883606,40.68395615,-73.97900391,40.67419815,1,0.9,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,5/1/2015 0:07,5/1/2015 0:10,N,1,-73.84423828,40.72130203,-73.85797119,40.7259903,5,0.92,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:08,5/1/2015 0:10,N,1,-73.91890717,40.75915146,-73.91413879,40.76518631,1,0.49,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,5/1/2015 0:10,5/1/2015 0:12,N,2,-73.88414764,40.74754333,-73.88323212,40.74805069,1,0.06,52,0,0.5,0,0,,0.3,52.8,2,1
2,5/1/2015 0:08,5/1/2015 0:13,N,1,-73.95249176,40.80324554,-73.96688843,40.80410385,1,1.17,6.5,0.5,0.5,1,0,,0.3,8.8,1,1
2,5/1/2015 0:09,5/1/2015 0:13,N,1,-73.98406219,40.66791916,-73.9705658,40.68074799,1,1.15,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,5/1/2015 0:08,5/1/2015 0:13,N,1,-73.93767548,40.80455399,-73.91752625,40.80656815,1,1.38,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:11,5/1/2015 0:14,N,1,-73.95186615,40.80940628,-73.96052551,40.80000305,1,0.86,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,5/1/2015 0:07,5/1/2015 0:14,N,1,-73.99423218,40.68594742,-73.97309113,40.68923187,2,1.67,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,5/1/2015 0:08,5/1/2015 0:13,N,1,-73.96411133,40.80753326,-73.95288849,40.81102753,1,0.94,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,5/1/2015 0:09,5/1/2015 0:14,N,1,-73.98917389,40.69217682,-74.00166321,40.68724442,1,1.05,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,5/1/2015 0:11,5/1/2015 0:14,N,1,-73.94249725,40.78649139,-73.94942474,40.78097916,1,0.65,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,5/1/2015 0:11,5/1/2015 0:14,N,1,-73.97991943,40.67627335,-73.98808289,40.66717148,1,0.73,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:08,5/1/2015 0:15,N,1,-73.94268799,40.83718109,-73.93063354,40.85576248,1,1.49,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,5/1/2015 0:11,5/1/2015 0:13,N,1,-73.94766998,40.80968857,-73.94082642,40.81201172,1,0.53,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,5/1/2015 0:07,5/1/2015 0:14,N,1,-73.94841766,40.80904388,-73.96387482,40.79521561,1,1.45,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:08,5/1/2015 0:15,N,1,-73.84431458,40.72135162,-73.86116028,40.71891785,1,1.11,6.5,0.5,0.5,1,0,,0.3,8.8,1,1
2,5/1/2015 0:07,5/1/2015 0:16,N,1,-73.95179749,40.71505356,-73.97293091,40.68594742,6,2.9,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,5/1/2015 0:10,5/1/2015 0:16,N,1,-73.97738647,40.68389511,-73.96965027,40.68622589,1,0.81,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,5/1/2015 0:08,5/1/2015 0:17,N,1,-73.95176697,40.71474457,-73.96278381,40.7122612,1,0.76,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:07,5/1/2015 0:17,N,1,-73.95368958,40.67442322,-73.95175171,40.64388657,2,0,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:08,5/1/2015 0:18,N,1,-73.89087677,40.74700165,-73.92232513,40.76306152,1,2.1,9.5,0.5,0.5,1,0,,0.3,11.8,1,1
2,5/1/2015 0:09,5/1/2015 0:18,N,1,-73.93121338,40.668293,-73.93125916,40.68626022,1,1.71,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,5/1/2015 0:11,5/1/2015 0:18,N,1,-73.93388367,40.69197464,-73.93894958,40.67555618,1,1.55,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,5/1/2015 0:12,5/1/2015 0:19,N,1,-73.94529724,40.8075943,-73.93692017,40.79919052,1,0.94,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,5/1/2015 0:10,5/1/2015 0:18,N,1,-73.95848846,40.71905518,-73.95899963,40.69932556,1,1.81,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:10,5/1/2015 0:20,N,1,-73.94261169,40.84108353,-73.96650696,40.7992363,1,3.66,12,0.5,0.5,3.32,0,,0.3,16.62,1,1
2,5/1/2015 0:10,5/1/2015 0:20,N,1,-73.87329865,40.74878693,-73.90146637,40.74691772,1,1.43,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:11,5/1/2015 0:21,N,1,-73.80755615,40.69995117,-73.80636597,40.7248764,1,2.57,10,0.5,0.5,2,0,,0.3,13.3,1,1
2,5/1/2015 0:12,5/1/2015 0:21,N,1,-73.94042969,40.79330826,-73.92955017,40.80960083,1,1.77,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
2,5/1/2015 0:09,5/1/2015 0:20,N,1,-73.96902466,40.69320679,-73.95033264,40.67171097,1,2.52,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,5/1/2015 0:07,5/1/2015 0:21,N,1,-73.94760132,40.82539368,-73.94976044,40.78744507,1,3.4,13.5,0.5,0.5,3.7,0,,0.3,18.5,1,1
2,5/1/2015 0:12,5/1/2015 0:24,N,1,-73.99204254,40.66630554,-73.9931488,40.66160965,1,1.6,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,5/1/2015 0:09,5/1/2015 0:24,N,1,-73.94059753,40.82471466,-73.9750824,40.78262329,1,0.27,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,5/1/2015 0:11,5/1/2015 0:25,N,1,-73.9679718,40.69321823,-73.92040253,40.70664597,1,2.95,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,5/1/2015 0:10,5/1/2015 0:26,N,1,-73.98667145,40.70404053,-73.93331909,40.70563889,1,3.38,13.5,0.5,0.5,4.44,0,,0.3,19.24,1,1
2,5/1/2015 0:12,5/1/2015 0:28,N,1,-73.95767975,40.71792603,-73.98860168,40.72666931,1,3.16,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,5/1/2015 0:07,5/1/2015 0:29,N,1,-73.93799591,40.70863724,-74.00033569,40.72865677,1,4.11,17.5,0.5,0.5,3.5,0,,0.3,22.3,1,1
2,5/1/2015 0:10,5/1/2015 0:28,N,1,-73.88341522,40.74761581,-73.79354858,40.73187637,1,6.61,21.5,0.5,0.5,4.56,0,,0.3,27.36,1,1
2,5/1/2015 0:12,5/1/2015 0:28,N,1,-73.95763397,40.71774292,-73.91863251,40.69876862,1,3.26,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,5/1/2015 0:10,5/1/2015 0:29,N,1,-73.93225861,40.7034111,-73.99604797,40.71149445,1,4.55,17,0.5,0.5,3.66,0,,0.3,21.96,1,1
2,5/1/2015 0:12,5/1/2015 0:29,N,1,-73.95642853,40.72323608,-73.99651337,40.72114563,1,3.3,14.5,0.5,0.5,1.5,0,,0.3,17.3,1,1
2,5/1/2015 0:12,5/1/2015 0:34,N,1,-73.99964142,40.57519531,-73.98365021,40.57538223,1,2.96,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,5/1/2015 0:10,5/1/2015 0:35,N,1,-73.99222565,40.68961716,-73.91608429,40.65764618,1,5.39,20.5,0.5,0.5,2,0,,0.3,23.8,1,1
2,5/1/2015 0:11,5/1/2015 0:36,N,1,-73.99429321,40.70297623,-74.0039444,40.70776367,1,3.28,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,5/1/2015 0:12,5/1/2015 0:38,N,1,-73.93914032,40.80534363,-73.82034302,40.94638062,1,14.27,40,0.5,0.5,0,0,,0.3,41.3,2,1
2,5/1/2015 0:12,5/1/2015 0:40,N,1,-73.95740509,40.71489716,-73.96233368,40.64454269,1,8.72,29.5,0.5,0.5,6,0,,0.3,36.8,1,1
2,5/1/2015 0:10,5/1/2015 0:41,N,1,-73.95437622,40.73036957,-74.01361084,40.71365738,1,8.33,29,0.5,0.5,6.06,0,,0.3,36.36,1,1
2,5/1/2015 0:09,5/1/2015 0:42,N,1,-73.87992096,40.74808121,-73.98690796,40.75863647,1,6.51,26,0.5,0.5,1,0,,0.3,28.3,1,1
2,5/1/2015 0:11,5/1/2015 0:14,N,1,-73.86930847,40.74935913,-73.87007904,40.75720215,1,0.7,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:09,5/1/2015 0:15,N,1,-73.82778931,40.69356155,-73.80747986,40.67229843,1,2.07,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:11,5/1/2015 0:14,N,1,-73.94541168,40.80829239,-73.95552063,40.80439758,1,0.83,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:10,5/1/2015 0:15,N,1,-73.89590454,40.73237228,-73.90362549,40.71350861,1,1.74,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,5/1/2015 0:10,5/1/2015 0:15,N,1,-73.91555023,40.76417542,-73.91866302,40.77328873,5,0.95,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,5/1/2015 0:08,5/1/2015 0:16,N,1,-73.80809784,40.69898224,-73.79593658,40.66771317,1,2.82,10.5,0.5,0.5,2,0,,0.3,13.8,1,1
2,5/1/2015 0:07,5/1/2015 0:17,N,1,-73.91958618,40.75830078,-73.92913055,40.77592087,1,2.23,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,5/1/2015 0:11,5/1/2015 0:17,N,1,-73.92956543,40.81254196,-73.91934204,40.82330322,1,0.99,6,0.5,0.5,0,0,,0.3,7.3,1,1
2,5/1/2015 0:12,5/1/2015 0:17,N,1,-73.95947266,40.71622086,-73.95162201,40.71503067,1,0.6,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,5/1/2015 0:11,5/1/2015 0:17,N,1,-73.8697052,40.73355865,-73.86066437,40.73565292,1,0.95,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:10,5/1/2015 0:17,N,1,-73.97427368,40.68724442,-73.94270325,40.6908989,2,1.66,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:06,5/1/2015 0:17,N,1,-73.95825195,40.71730042,-73.97018433,40.68486786,1,3.04,11.5,0.5,0.5,1,0,,0.3,13.8,1,1
2,5/1/2015 0:11,5/1/2015 0:17,N,1,-73.94932556,40.80180359,-73.93703461,40.7977066,1,0.95,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,5/1/2015 0:07,5/1/2015 0:17,N,1,-73.93236542,40.80031967,-73.87528992,40.83225632,1,4.38,14,0.5,0.5,0,0,,0.3,15.3,1,1
2,5/1/2015 0:12,5/1/2015 0:16,N,1,-73.95713806,40.71445465,-73.95624542,40.72342682,1,1.07,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,5/1/2015 0:12,5/1/2015 0:18,N,1,-73.89100647,40.74692154,-73.88572693,40.75261307,1,0.82,6,0.5,0.5,1,0,,0.3,8.3,1,1
2,5/1/2015 0:09,5/1/2015 0:18,N,1,-73.82981873,40.75959015,-73.81362915,40.78573608,1,2.92,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,5/1/2015 0:08,5/1/2015 0:19,N,1,-73.95134735,40.71251678,-73.98867035,40.71948242,1,2.66,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,5/1/2015 0:12,5/1/2015 0:19,N,1,-73.95509338,40.80429077,-73.93435669,40.7974205,1,1.29,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,5/1/2015 0:10,5/1/2015 0:19,N,1,-73.9391861,40.80542755,-73.95426941,40.82474136,2,2.02,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,5/1/2015 0:12,5/1/2015 0:20,N,1,-73.86968994,40.7334938,-73.87651062,40.74802017,1,1.54,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:12,5/1/2015 0:20,N,1,-73.86242676,40.73039627,-73.88853455,40.74642563,1,1.88,8.5,0.5,0.5,2.94,0,,0.3,12.74,1,1
2,5/1/2015 0:08,5/1/2015 0:21,N,1,-73.91542816,40.77242661,-73.91400909,40.7461319,2,3.01,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,5/1/2015 0:08,5/1/2015 0:21,N,5,-73.86709595,40.83657837,-73.91912842,40.80759048,1,4.56,12,0,0,0,0,,0,12,2,2
2,5/1/2015 0:09,5/1/2015 0:22,N,1,-73.95687866,40.71868134,-73.98925781,40.72631073,1,3.1,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,5/1/2015 0:08,5/1/2015 0:22,N,1,-73.9328537,40.85066986,-73.89510345,40.8672142,1,3.58,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,5/1/2015 0:06,5/1/2015 0:22,N,1,-73.95172882,40.71479034,-73.97732544,40.74271011,1,4.46,16,0.5,0.5,3.46,0,,0.3,20.76,1,1
2,5/1/2015 0:08,5/1/2015 0:23,N,1,-73.95696259,40.71257019,-73.91931152,40.68785858,1,2.91,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,5/1/2015 0:10,5/1/2015 0:23,N,1,-73.88933563,40.74700165,-73.92093658,40.75666046,1,1.98,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,5/1/2015 0:09,5/1/2015 0:24,N,1,-73.96154785,40.71421051,-73.99680328,40.72213364,1,2.8,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,5/1/2015 0:10,5/1/2015 0:25,N,1,-73.97773743,40.67179871,-74.02626801,40.62000275,1,5.57,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,5/1/2015 0:09,5/1/2015 0:25,N,1,-73.98786163,40.69029999,-73.96136475,40.64722443,1,3.65,14.5,0.5,0.5,0,0,,0.3,15.8,1,1
2,5/1/2015 0:12,5/1/2015 0:23,N,1,-73.82983398,40.71366119,-73.8741684,40.75779343,1,5.59,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,5/1/2015 0:10,5/1/2015 0:26,N,1,-73.96593475,40.68340683,-73.90876007,40.65451813,5,4.55,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,5/1/2015 0:11,5/1/2015 0:27,N,1,-73.95509338,40.80443192,-73.94006348,40.84658813,1,3.96,15.5,0.5,0.5,5.04,0,,0.3,21.84,1,1
2,5/1/2015 0:07,5/1/2015 0:26,N,1,-73.95518494,40.73571777,-73.97502899,40.78266907,2,5.77,19.5,0.5,0.5,0,0,,0.3,20.8,2,1
2,5/1/2015 0:11,5/1/2015 0:33,N,1,-73.95172119,40.71476364,-74.00151825,40.73735809,1,4.13,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,5/1/2015 0:10,5/1/2015 0:15,N,1,-73.84395599,40.72089386,-73.8591156,40.72559357,1,1.09,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,5/1/2015 0:07,5/1/2015 0:15,N,1,-73.88057709,40.74814606,-73.85400391,40.75212097,3,1.78,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:07,5/1/2015 0:15,N,1,-73.94987488,40.68041229,-73.94004822,40.66217041,1,1.84,8,0.5,0.5,0,0,,0.3,9.3,1,1
2,5/1/2015 0:11,5/1/2015 0:16,N,1,-73.96353149,40.71016693,-73.95320129,40.70563126,1,0.65,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:12,5/1/2015 0:16,N,1,-73.87870026,40.75636673,-73.87625885,40.76278305,1,0.69,4.5,0.5,0.5,0,0,,0.3,5.8,1,1
2,5/1/2015 0:08,5/1/2015 0:16,N,1,-73.92681885,40.86569977,-73.90386963,40.88230133,1,1.8,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:06,5/1/2015 0:16,N,1,-73.94450378,40.8266716,-73.92008972,40.80369186,5,2.92,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,5/1/2015 0:08,5/1/2015 0:17,N,1,-73.98162079,40.57685852,-73.99318695,40.57567215,1,1.72,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,5/1/2015 0:12,5/1/2015 0:17,N,1,-73.95719147,40.71836472,-73.94907379,40.71188354,1,0.79,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,5/1/2015 0:08,5/1/2015 0:17,N,1,-73.84428406,40.72132492,-73.86071777,40.71580124,1,1.55,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:11,5/1/2015 0:16,N,1,-73.99253845,40.66560745,-73.99124908,40.66371155,1,0.29,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:12,5/1/2015 0:18,N,1,-74.01488495,40.67575455,-74.00017548,40.6861496,1,1.24,6.5,0.5,0.5,2,0,,0.3,9.8,1,1
2,5/1/2015 0:07,5/1/2015 0:18,N,1,-73.95132446,40.71247101,-73.9925766,40.71532822,1,2.67,11,0.5,0.5,2,0,,0.3,14.3,1,1
2,5/1/2015 0:09,5/1/2015 0:19,N,1,-73.98993683,40.69029999,-73.96463776,40.70340729,1,2.47,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,5/1/2015 0:11,5/1/2015 0:19,N,1,-73.97844696,40.68402863,-73.94498444,40.67017365,1,2.39,9,0.5,0.5,2.58,0,,0.3,12.88,1,1
2,5/1/2015 0:12,5/1/2015 0:19,N,1,-73.98910522,40.67007065,-74.00192261,40.65646744,1,1.38,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,5/1/2015 0:09,5/1/2015 0:19,N,1,-73.97554016,40.68715668,-73.95035553,40.67133713,1,2.01,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:09,5/1/2015 0:19,N,1,-73.99185944,40.66136932,-74.0303421,40.61649704,1,5.22,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,5/1/2015 0:11,5/1/2015 0:19,N,1,-73.89096832,40.74686813,-73.86964417,40.74864578,1,1.14,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,5/1/2015 0:11,5/1/2015 0:20,N,1,-73.96548462,40.80566788,-73.94842529,40.82175064,1,1.78,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,5/1/2015 0:08,5/1/2015 0:20,N,1,-73.96647644,40.71068192,-73.95220947,40.68902969,1,2.03,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,5/1/2015 0:12,5/1/2015 0:21,N,1,-73.97800446,40.68464661,-73.96257782,40.65871048,2,2.11,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,5/1/2015 0:07,5/1/2015 0:21,N,1,-73.99407959,40.66543198,-73.9887619,40.72255325,3,5.44,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1
2,5/1/2015 0:11,5/1/2015 0:21,N,1,-73.93156433,40.67951584,-73.97428894,40.69333649,1,2.78,10.5,0.5,0.5,2.95,0,,0.3,14.75,1,1
2,5/1/2015 0:10,5/1/2015 0:22,N,1,-73.95677948,40.71285248,-73.90537262,40.71285629,2,2.81,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,5/1/2015 0:10,5/1/2015 0:22,N,1,-73.93888092,40.80529022,-73.96568298,40.80217361,1,2.18,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,5/1/2015 0:12,5/1/2015 0:22,N,1,-73.82989502,40.75963593,-73.80155945,40.7781868,1,2.6,10,0.5,0.5,2.82,0,,0.3,14.12,1,1
2,5/1/2015 0:12,5/1/2015 0:23,N,1,-73.89107513,40.74688721,-73.92194366,40.75540924,1,2.03,10,0.5,0.5,2,0,,0.3,13.3,1,1
2,5/1/2015 0:09,5/1/2015 0:24,N,1,-73.96271515,40.68853378,-73.92163849,40.65990829,1,4,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,5/1/2015 0:11,5/1/2015 0:25,N,1,-73.96060181,40.71956635,-73.98083496,40.73353958,1,3.7,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1
2,5/1/2015 0:11,5/1/2015 0:26,N,1,-73.96421051,40.80795288,-74.00452423,40.75219345,1,5.16,18,0.5,0.5,0,0,,0.3,19.3,1,1
2,5/1/2015 0:10,5/1/2015 0:26,N,1,-73.94284821,40.74709702,-73.92915344,40.70037842,1,4.39,16,0.5,0.5,3,0,,0.3,20.3,1,1
2,5/1/2015 0:06,5/1/2015 0:27,N,1,-73.92554474,40.7617836,-73.96774292,40.79260254,1,5.78,20,0.5,0.5,4.26,0,,0.3,25.56,1,1
2,5/1/2015 0:10,5/1/2015 0:27,N,1,-73.95854187,40.72211075,-73.99711609,40.7221489,1,3.39,14.5,0.5,0.5,4.74,0,,0.3,20.54,1,1
2,5/1/2015 0:08,5/1/2015 0:29,N,1,-73.95594788,40.714077,-73.97478485,40.64485931,1,7.67,25.5,0.5,0.5,6.7,0,,0.3,33.5,1,1
2,5/1/2015 0:09,5/1/2015 0:32,N,1,-73.92310333,40.69320679,-73.99313354,40.71977615,2,4.47,19,0.5,0.5,2.5,0,,0.3,22.8,1,1
2,5/1/2015 0:12,5/1/2015 0:32,N,1,-73.991745,40.68083191,-73.93063354,40.66700745,1,4.54,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,5/1/2015 0:08,5/1/2015 1:02,N,5,-73.95163727,40.79883194,-73.9797287,40.72532654,1,7.63,22,0,0,0,0,,0,22,2,2
1,5/1/2015 0:12,5/1/2015 0:33,N,1,-73.92930603,40.80964661,-73.99593353,40.72061539,1,9.2,28,0.5,0.5,4,0,,0.3,33.3,1,1
1,5/1/2015 0:12,5/1/2015 0:24,N,1,-73.91389465,40.83895111,-73.94837952,40.82955551,1,2.6,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
1,5/1/2015 0:11,5/1/2015 0:27,Y,1,-73.95594025,40.71406174,-73.97445679,40.67609024,1,4.1,15.5,0.5,0.5,5,0,,0.3,21.8,1,1
1,5/1/2015 0:11,5/1/2015 0:16,N,1,-73.8695755,40.74905777,-73.88231659,40.74781799,1,0.8,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,5/1/2015 0:11,5/1/2015 0:16,N,1,-73.96277618,40.71731949,-73.95092773,40.72373581,1,0.9,5,0.5,0.5,1.55,0,,0.3,7.85,1,1
1,5/1/2015 0:10,5/1/2015 0:22,N,1,-73.91412354,40.81895447,-73.94937134,40.79361725,1,2.8,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,5/1/2015 0:10,5/1/2015 0:18,N,5,-73.90593719,40.84313965,-73.92513275,40.82772827,2,2.8,8,0,0,0,0,,0,8,2,2
1,5/1/2015 0:09,5/1/2015 0:15,N,1,-73.98477173,40.68685913,-73.95526886,40.6790123,1,1.6,7.5,0.5,0.5,15,0,,0.3,23.8,1,1
1,5/1/2015 0:08,5/1/2015 0:13,N,1,-73.86244202,40.73041534,-73.8602829,40.73451996,1,0.7,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,5/1/2015 0:08,5/1/2015 0:16,N,1,-73.94213104,40.67288589,-73.95326233,40.67112732,1,1.2,7.5,0.5,0.5,1.75,0,,0.3,10.55,1,1
1,5/1/2015 0:08,5/1/2015 0:17,N,1,-73.99250793,40.57503128,-73.98606873,40.58862305,1,1.7,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
1,5/1/2015 0:08,5/1/2015 0:16,N,1,-73.95142365,40.68054199,-73.97639465,40.68714523,1,1.3,7,0.5,0.5,1,0,,0.3,9.3,1,1
1,5/1/2015 0:09,5/1/2015 0:20,N,1,-73.99199677,40.69062805,-73.94996643,40.67622757,1,2.6,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,5/1/2015 0:07,5/1/2015 0:27,N,1,-73.99441528,40.69457245,-73.98810577,40.72135925,2,2.8,15.5,0.5,0.5,0,0,,0.3,16.8,2,1
1,5/1/2015 0:07,5/1/2015 0:16,N,1,-73.95830536,40.71722794,-73.9515686,40.71096039,2,1.4,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:15,5/1/2015 0:17,N,1,-73.93210602,40.84867096,-73.92728424,40.8465004,1,0.22,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,5/1/2015 0:13,5/1/2015 0:17,N,1,-73.88322449,40.74804688,-73.88071442,40.75014877,1,0.49,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:14,5/1/2015 0:16,N,1,-73.94815826,40.80888367,-73.93544769,40.80434418,1,0.69,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,5/1/2015 0:13,5/1/2015 0:17,N,1,-73.94516754,40.80804825,-73.93774414,40.81819153,1,0.77,5,0.5,0.5,0,0,,0.3,6.3,2,1
